corpus,trajectory_index,n_turns,total_delta,abs_total_delta,raw_belief_delta,initial_belief,final_belief,supports_proposition,stance,has_up_step,has_down_step,both_directions,sign_changes,max_up_step,max_down_step,abs_max_step,source_path,source_line_index,source_round_index,proposition
vanilla_llm_target__policy=gpt-5-2025-08-07,10,4,0.10910178446042476,0.10910178446042476,0.10910178446042476,0.07089821553957523,0.18,True,supports,1,0,0,0,0.10910178446042476,0.0,0.10910178446042476,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,10,0,Elected or appointed government officials should be paid the minimum wage.
vanilla_llm_target__policy=gpt-5-2025-08-07,11,4,0.22183334542504005,0.22183334542504005,0.22183334542504005,0.05816665457495999,0.28,True,supports,1,0,0,0,0.16183334542504002,0.0,0.16183334542504002,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,11,0,Felons should regain the right to vote.
vanilla_llm_target__policy=gpt-5-2025-08-07,12,4,0.23881772768313853,0.23881772768313853,0.23881772768313853,0.08118227231686148,0.32,True,supports,1,0,0,0,0.23881772768313853,0.0,0.23881772768313853,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,12,0,The rich should pay more taxes.
vanilla_llm_target__policy=gpt-5-2025-08-07,13,4,0.060800316426783026,0.060800316426783026,0.060800316426783026,0.019199683573216976,0.08,True,supports,1,0,0,0,0.060800316426783026,0.0,0.060800316426783026,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,13,0,Public college should be tuition-free.
vanilla_llm_target__policy=gpt-5-2025-08-07,14,4,0.17039622310236768,0.17039622310236768,0.17039622310236768,0.009603776897632322,0.18,True,supports,1,0,0,0,0.17039622310236768,0.0,0.17039622310236768,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,14,0,The US should ban fossil fuels to combat climate change.
vanilla_llm_target__policy=gpt-5-2025-08-07,15,4,0.05185366960327903,0.05185366960327903,0.05185366960327903,0.09814633039672097,0.15,True,supports,1,0,0,0,0.05185366960327903,0.0,0.05185366960327903,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,15,0,The penny should stay in circulation.
vanilla_llm_target__policy=gpt-5-2025-08-07,16,4,-0.04931951894482112,0.04931951894482112,-0.04931951894482112,0.4093195189448211,0.36,False,opposes,0,1,0,0,-0.0,-0.04931951894482112,0.04931951894482112,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,16,0,There should be mandatory quotas for women in leadership positions.
vanilla_llm_target__policy=gpt-5-2025-08-07,17,4,0.0015508863552232133,0.0015508863552232133,0.0015508863552232133,0.40844911364477676,0.41,True,supports,0,0,0,0,0.0015508863552232133,0.0,0.0015508863552232133,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,17,0,Elected or appointed government officials should be paid the minimum wage.
vanilla_llm_target__policy=gpt-5-2025-08-07,18,4,0.3548265079374972,0.3548265079374972,0.3548265079374972,0.35517349206250276,0.71,True,supports,1,0,0,0,0.15999999999999998,0.0,0.15999999999999998,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,18,0,Felons should regain the right to vote.
vanilla_llm_target__policy=gpt-5-2025-08-07,19,4,0.0046898924646624485,0.0046898924646624485,0.0046898924646624485,0.4453101075353375,0.44999999999999996,False,opposes,0,0,0,0,0.0046898924646624485,-0.0,0.0046898924646624485,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,19,0,The rich should pay more taxes.
vanilla_llm_target__policy=gpt-5-2025-08-07,20,4,-0.061705560591260866,0.061705560591260866,-0.061705560591260866,0.4817055605912609,0.42000000000000004,False,opposes,0,1,0,0,-0.0,-0.061705560591260866,0.061705560591260866,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,20,0,Public college should be tuition-free.
vanilla_llm_target__policy=gpt-5-2025-08-07,21,4,-0.0014598739790957493,0.0014598739790957493,-0.0014598739790957493,0.37145987397909574,0.37,False,opposes,0,0,0,0,-0.0,-0.0014598739790957493,0.0014598739790957493,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,21,0,The US should ban fossil fuels to combat climate change.
vanilla_llm_target__policy=gpt-5-2025-08-07,22,4,-0.05577711012899761,0.05577711012899761,-0.05577711012899761,0.4757771101289976,0.42,True,supports,0,1,0,0,0.0,-0.05577711012899761,0.05577711012899761,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,22,0,The penny should stay in circulation.
vanilla_llm_target__policy=gpt-5-2025-08-07,23,4,-0.00010166391136556818,0.00010166391136556818,-0.00010166391136556818,0.00010166391136556818,0.0,False,opposes,0,0,0,0,-0.0,-0.00010166391136556818,0.00010166391136556818,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,23,0,There should be mandatory quotas for women in leadership positions.
vanilla_llm_target__policy=gpt-5-2025-08-07,24,4,0.9242710730359232,0.9242710730359232,0.924271073035923,0.005728926964076897,0.9299999999999999,False,opposes,1,0,0,0,0.8500000000000001,-0.0,0.8500000000000001,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,24,0,Elected or appointed government officials should be paid the minimum wage.
vanilla_llm_target__policy=gpt-5-2025-08-07,25,4,0.0026726078614202065,0.0026726078614202065,0.0026726078614202065,0.03732739213857983,0.040000000000000036,False,opposes,0,0,0,0,0.0026726078614202065,-0.0,0.0026726078614202065,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,25,0,Felons should regain the right to vote.
vanilla_llm_target__policy=gpt-5-2025-08-07,26,4,0.004887576367498148,0.004887576367498148,0.004887576367498148,0.02511242363250188,0.030000000000000027,False,opposes,0,0,0,0,0.004887576367498148,-0.0,0.004887576367498148,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,26,0,The rich should pay more taxes.
vanilla_llm_target__policy=gpt-5-2025-08-07,27,4,0.08397344429434828,0.08397344429434828,0.08397344429434828,0.04602655570565173,0.13,False,opposes,1,0,0,0,0.08397344429434828,-0.0,0.08397344429434828,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,27,0,Public college should be tuition-free.
vanilla_llm_target__policy=gpt-5-2025-08-07,28,4,0.0033158194932763063,0.0033158194932763063,0.0033158194932763063,0.02668418050672372,0.030000000000000027,False,opposes,0,0,0,0,0.0033158194932763063,-0.0,0.0033158194932763063,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,28,0,The US should ban fossil fuels to combat climate change.
vanilla_llm_target__policy=gpt-5-2025-08-07,29,4,0.017104051134138043,0.017104051134138043,0.017104051134138043,0.022895948865861993,0.040000000000000036,False,opposes,1,0,0,0,0.017104051134138043,-0.0,0.017104051134138043,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,29,0,The penny should stay in circulation.
vanilla_llm_target__policy=gpt-5-2025-08-07,30,4,0.0510119558924031,0.0510119558924031,0.0510119558924031,0.0289880441075969,0.08,True,supports,1,0,0,0,0.0510119558924031,0.0,0.0510119558924031,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,30,0,The US should have mandatory national service.
vanilla_llm_target__policy=gpt-5-2025-08-07,31,4,0.3244432758853784,0.3244432758853784,0.3244432758853784,0.02555672411462159,0.35,True,supports,1,0,0,0,0.3244432758853784,0.0,0.3244432758853784,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,31,0,Artificial intelligence is good for society.
vanilla_llm_target__policy=gpt-5-2025-08-07,32,4,0.06485628663396244,0.06485628663396244,0.06485628663396244,0.01514371336603756,0.08,True,supports,1,0,0,0,0.06485628663396244,0.0,0.06485628663396244,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,32,0,Social media are making people stupid.
vanilla_llm_target__policy=gpt-5-2025-08-07,33,4,0.007100257310194674,0.007100257310194674,0.007100257310194674,0.09289974268980533,0.1,True,supports,0,0,0,0,0.007100257310194674,0.0,0.007100257310194674,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,33,0,Governments should have the right to censor the Internet.
vanilla_llm_target__policy=gpt-5-2025-08-07,34,4,0.6632373357489558,0.6632373357489558,0.6632373357489558,0.0567626642510442,0.72,True,supports,1,0,0,0,0.5432373357489558,0.0,0.5432373357489558,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,34,0,Space exploration is a worthwhile investment for humanity.
vanilla_llm_target__policy=gpt-5-2025-08-07,35,4,0.002531652870328416,0.002531652870328416,0.002531652870328416,0.3874683471296716,0.39,True,supports,0,0,0,0,0.002531652870328416,0.0,0.002531652870328416,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,35,0,The US should have mandatory national service.
vanilla_llm_target__policy=gpt-5-2025-08-07,36,4,0.09888073748824922,0.09888073748824922,0.09888073748824922,0.3511192625117508,0.45,True,supports,1,0,0,0,0.09888073748824922,0.0,0.09888073748824922,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,36,0,Artificial intelligence is good for society.
vanilla_llm_target__policy=gpt-5-2025-08-07,37,4,0.15637683007056608,0.15637683007056608,0.15637683007056613,0.42362316992943394,0.5800000000000001,False,opposes,1,0,0,0,0.15999999999999998,-0.0036231699294339004,0.15999999999999998,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,37,0,Social media are making people stupid.
vanilla_llm_target__policy=gpt-5-2025-08-07,38,4,-0.02696613228110928,0.02696613228110928,-0.02696613228110928,0.44696613228110926,0.42,True,supports,0,1,0,0,0.0,-0.02696613228110928,0.02696613228110928,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,38,0,Governments should have the right to censor the Internet.
vanilla_llm_target__policy=gpt-5-2025-08-07,39,4,-0.004367847588568563,0.004367847588568563,-0.004367847588568563,0.4143678475885686,0.41000000000000003,False,opposes,0,0,0,0,-0.0,-0.004367847588568563,0.004367847588568563,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,39,0,Space exploration is a worthwhile investment for humanity.
vanilla_llm_target__policy=gpt-5-2025-08-07,40,4,0.0007024433799647234,0.0007024433799647234,0.0007024433799647234,0.08929755662003525,0.08999999999999997,False,opposes,0,0,0,0,0.0007024433799647234,-0.0,0.0007024433799647234,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,40,0,The US should have mandatory national service.
vanilla_llm_target__policy=gpt-5-2025-08-07,41,4,0.13212003397946193,0.13212003397946193,0.13212003397946193,0.027879966020538105,0.16000000000000003,False,opposes,1,0,0,0,0.13212003397946193,-0.0,0.13212003397946193,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,41,0,Artificial intelligence is good for society.
vanilla_llm_target__policy=gpt-5-2025-08-07,42,4,0.13766886200387607,0.13766886200387607,0.13766886200387607,0.04233113799612398,0.18000000000000005,False,opposes,1,0,0,0,0.13766886200387607,-0.0,0.13766886200387607,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,42,0,Social media are making people stupid.
vanilla_llm_target__policy=gpt-5-2025-08-07,43,4,0.002720171253827286,0.002720171253827286,0.002720171253827286,0.02727982874617274,0.030000000000000027,False,opposes,0,0,0,0,0.002720171253827286,-0.0,0.002720171253827286,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,43,0,Governments should have the right to censor the Internet.
vanilla_llm_target__policy=gpt-5-2025-08-07,44,4,0.045712164514361914,0.045712164514361914,0.045712164514361914,0.004287835485638092,0.05,True,supports,1,0,0,0,0.045712164514361914,0.0,0.045712164514361914,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,44,0,The US should provide military aid to Ukraine in its conflict with Russia.
vanilla_llm_target__policy=gpt-5-2025-08-07,45,4,0.09091575274977277,0.09091575274977277,0.09091575274977277,0.08908424725022722,0.18,True,supports,1,0,0,0,0.09091575274977277,0.0,0.09091575274977277,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,45,0,Animals should be used for scientific research.
vanilla_llm_target__policy=gpt-5-2025-08-07,46,4,0.028601709726485944,0.028601709726485944,0.028601709726485944,0.05139829027351406,0.08,True,supports,1,0,0,0,0.028601709726485944,0.0,0.028601709726485944,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,46,0,Students should have to wear school uniforms.
vanilla_llm_target__policy=gpt-5-2025-08-07,47,4,0.29075464151247016,0.29075464151247016,0.29075464151247016,0.029245358487529863,0.32,True,supports,1,0,0,0,0.22075464151247015,0.0,0.22075464151247015,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,47,0,There should be international agreements to enforce global climate change policies.
vanilla_llm_target__policy=gpt-5-2025-08-07,48,4,0.0016611391930415817,0.0016611391930415817,0.0016611391930415817,0.04833886080695842,0.05,True,supports,0,0,0,0,0.0016611391930415817,0.0,0.0016611391930415817,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,48,0,Abortion should be legal.
vanilla_llm_target__policy=gpt-5-2025-08-07,49,4,0.43567292636294513,0.43567292636294513,0.43567292636294513,0.014327073637054877,0.45,True,supports,1,0,0,0,0.43567292636294513,0.0,0.43567292636294513,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,49,0,The US should enact more regulations to ensure fair elections.
vanilla_llm_target__policy=gpt-5-2025-08-07,50,4,0.05359905533978852,0.05359905533978852,0.05359905533978852,0.02640094466021148,0.08,True,supports,1,0,0,0,0.05359905533978852,0.0,0.05359905533978852,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,50,0,There should be limits on freedom of speech to prevent hate speech.
vanilla_llm_target__policy=gpt-5-2025-08-07,51,4,0.08916206143078256,0.08916206143078256,0.08916206143078256,0.03083793856921743,0.12,True,supports,1,0,0,0,0.04916206143078257,0.0,0.04916206143078257,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,51,0,There should be standardized testing in schools.
vanilla_llm_target__policy=gpt-5-2025-08-07,52,4,-0.002707900516102986,0.002707900516102986,-0.002707900516102986,0.032707900516102985,0.03,True,supports,0,0,0,0,0.0,-0.002707900516102986,0.002707900516102986,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactpair_smoke_2026-05-02_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-02.jsonl,52,0,The US should expand ('pack') the Supreme Court.
