source,proposition_id,init_label,init_target_belief,goal_target_belief,required_abs_delta,target_only_difficulty_logit_delta,target_only_difficulty_local_per_unit,structure_aware_difficulty,structure_aware_best_directional_slope,structure_aware_best_node,structure_aware_capped,structure_aware_infeasible_direction
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:12,0.21852461777660132,0.31852461777660135,0.10000000000000003,0.5137246106655912,5.855774298033413,1.9080460722544823,0.05240963593811099,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:13,0.3490815456955558,0.4490815456955558,0.10000000000000003,0.41869650707776873,4.400950919355499,1.4340062944817074,0.06973470087601186,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:14,0.13540178515503382,0.23540178515503382,0.1,0.6759616546072345,8.542033598606423,2.783337043590661,0.03592809581946799,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:15,0.30305106306201596,0.403051063062016,0.10000000000000003,0.4400425149035808,4.734599285335155,1.5427223068913116,0.06482047971517746,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:16,0.3033445304372721,0.40334453043727214,0.10000000000000003,0.4398730271300609,4.732011377604101,1.5418790628092498,0.06485592963290099,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:17,0.3299937556244099,0.4299937556244099,0.09999999999999998,0.4263366713389085,4.522883775012534,1.4737369066239243,0.06785471650369579,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:18,0.1044585791095757,0.2044585791095757,0.1,0.7899803466460906,10.68981546376562,3.483170479822842,0.02870947620257913,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:low:19,0.19304821038935865,0.2930482103893587,0.10000000000000003,0.5496986363233178,6.419284605086943,2.091660321046281,0.04780890998112852,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:0,0.36550069800811863,0.46550069800811866,0.10000000000000003,0.41335116977997705,4.312018750222529,1.4050286289614347,0.07117292697012001,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:1,0.5756104500715891,0.4756104500715891,0.09999999999999998,0.4024150337175874,4.093611733269976,100000.0,-0.06427761768507123,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:2,0.456392520778542,0.556392520778542,0.09999999999999998,0.4014081126162512,4.030659002039473,1.3133503465112626,0.07614114563234131,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:3,0.6378515656528714,0.5378515656528714,0.09999999999999998,0.41435493726941386,4.329061565437843,100000.0,-0.06078167450856986,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:4,0.4624487040491629,0.5624487040491629,0.10000000000000003,0.4015945394443404,4.022689575507442,1.3107535881094992,0.0762919902773107,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:5,0.5823124773915659,0.4823124773915659,0.09999999999999998,0.4030532316741738,4.1114252813663414,100000.0,-0.0639991224556935,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:6,0.6103366026404304,0.5103366026404305,0.09999999999999998,0.4073750275239026,4.204757669449885,100000.0,-0.06257854344987601,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:7,0.4216839696103845,0.5216839696103845,0.10000000000000003,0.40265465519830995,4.100602552895388,1.336140758058223,0.07484241416699788,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:8,0.517044987262435,0.417044987262435,0.09999999999999998,0.4031222978739622,4.004653913888447,100000.0,-0.0657054553866443,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:9,0.6372176540983536,0.5372176540983536,0.09999999999999998,0.41416174805295497,4.325796209851915,100000.0,-0.06082755595082645,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:10,0.5080753310561918,0.40807533105619187,0.09999999999999998,0.40423171927735674,4.001043647775815,100000.0,-0.06576474343206185,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:11,0.4579123453604699,0.5579123453604699,0.09999999999999998,0.40144361946303336,4.0285441800627,1.3126612527923354,0.07618111663407201,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:12,0.4301601076071814,0.5301601076071814,0.09999999999999998,0.4019850167412493,4.079594696849546,1.3292955566672136,0.07522781483654262,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:13,0.5859409077662632,0.4859409077662632,0.09999999999999998,0.40346144273202605,4.1217709570843715,100000.0,-0.06383848419710958,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:14,0.4078242504913867,0.5078242504913867,0.09999999999999998,0.40426669895888057,4.140724489402804,1.3492140929634877,0.07411722166372758,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:15,0.5311689291044565,0.4311689291044565,0.09999999999999998,0.40192113313085054,4.015604674161762,100000.0,-0.06552627328287874,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:16,0.5166639287765304,0.41666392877653047,0.09999999999999998,0.40316391185225614,4.004447924871464,100000.0,-0.06570883527751148,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:17,0.5160442476758115,0.4160442476758115,0.09999999999999998,0.40323262557449935,4.004122931400824,100000.0,-0.06571416851380851,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:18,0.38884578105100726,0.4888457810510073,0.10000000000000003,0.407542236776896,4.207961857863048,1.3711227225166522,0.07293293179216898,Belief_2,False,False
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:mid:19,0.5475695408305712,0.4475695408305712,0.09999999999999998,0.40135103447187936,4.036536487438707,100000.0,-0.06518648111608627,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:0,0.8791323064785854,0.7791323064785854,0.09999999999999998,0.723621877801081,9.41099462662539,100000.0,-0.02795959692508676,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:1,0.729719748666002,0.629719748666002,0.09999999999999998,0.4621864438489316,5.070252478499071,100000.0,-0.05189635307717433,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:2,0.7330182975048448,0.6330182975048448,0.09999999999999998,0.46480320010640086,5.109797462075064,100000.0,-0.0514947245636721,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:3,0.8772601902017616,0.7772601902017616,0.09999999999999998,0.716966041751425,9.287228531468658,100000.0,-0.028332200018854614,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:4,0.7945862982094314,0.6945862982094314,0.09999999999999998,0.5311464393749216,6.126740965173378,100000.0,-0.042947403158855035,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:5,0.7181444282366178,0.6181444282366179,0.09999999999999998,0.4535962394027807,4.940393938906311,100000.0,-0.053260451660819275,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:6,0.6524408382375272,0.5524408382375272,0.09999999999999998,0.419247952015209,4.409914017290838,100000.0,-0.059667288349440906,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:7,0.8383173622014625,0.7383173622014625,0.09999999999999998,0.6085200559130965,7.377821663066033,100000.0,-0.03566467547927443,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:8,0.737000999635486,0.6370009996354861,0.09999999999999998,0.46806787285765505,5.159146083696642,100000.0,-0.05100216367248667,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:9,0.7667897260648138,0.6667897260648138,0.09999999999999998,0.4965711038149597,5.592114248937827,100000.0,-0.047053332947299964,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:10,0.718125746164119,0.618125746164119,0.09999999999999998,0.4535830909973414,4.940195015333927,100000.0,-0.05326259626414753,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:11,0.8082754981777743,0.7082754981777744,0.09999999999999998,0.5518202385163703,6.45301936072554,100000.0,-0.04077589108325563,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:12,0.83224612101594,0.73224612101594,0.09999999999999998,0.5955818246327884,7.162681651423623,100000.0,-0.03673590814295968,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:13,0.7274470218607716,0.6274470218607716,0.09999999999999998,0.4604281745837062,5.043682012330959,100000.0,-0.05216974664984386,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:14,0.6687574545819219,0.568757454581922,0.09999999999999998,0.4257871776101368,4.5142462983842115,100000.0,-0.058288270994244495,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:15,0.8966976320656177,0.7966976320656177,0.09999999999999998,0.7952775623334323,10.795523332829514,100000.0,-0.02437377131153662,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:16,0.8775102799477164,0.7775102799477164,0.09999999999999998,0.7178455945516529,9.303538197311829,100000.0,-0.028282531957246615,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:17,0.6551653471236254,0.5551653471236254,0.09999999999999998,0.42025926144031805,4.426272822973951,100000.0,-0.05944676748148581,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:18,0.7910462027885927,0.6910462027885927,0.09999999999999998,0.5262282720534515,6.049895624501433,100000.0,-0.04349291798227961,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:high:19,0.8214995822653028,0.7214995822653029,0.09999999999999998,0.5746282475858412,6.819513858174387,100000.0,-0.03858451209387548,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:0,0.9403012748695082,0.8403012748695082,0.09999999999999998,1.0964182477149085,17.814265400090406,100000.0,-0.014770612889625223,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:1,0.9731640472646316,0.8731640472646316,0.09999999999999998,1.6615812494133768,38.291019162844165,100000.0,-0.0068717841642529365,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:2,0.9959815330643804,0.8959815330643804,0.09999999999999998,3.3594768934399317,249.85515527444568,100000.0,-0.0010531206351416245,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:3,0.9590146562579677,0.8590146562579677,0.09999999999999998,1.345561780576297,25.441702725153885,100000.0,-0.010342374546723487,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:4,0.939157383280461,0.839157383280461,0.09999999999999998,1.084720673913421,17.50063225532524,100000.0,-0.015035320682366127,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:5,0.9195648156072178,0.8195648156072178,0.09999999999999998,0.9230469716745411,13.51984125515358,100000.0,-0.019462330405728423,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:6,0.9251418463594457,0.8251418463594458,0.09999999999999998,0.9627718232527633,14.439513572557976,100000.0,-0.01822274804341717,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:7,0.9150801484855338,0.8150801484855338,0.09999999999999998,0.8939398131557277,12.868610020398402,100000.0,-0.020447244651666807,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:8,0.911040778389109,0.811040778389109,0.09999999999999998,0.8696224765414158,12.338751260309525,100000.0,-0.02132530365106522,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:9,0.9212389715390115,0.8212389715390115,0.09999999999999998,0.9345368969078576,13.78212928872414,100000.0,-0.019091942331739276,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:10,0.9842024288872442,0.8842024288872442,0.09999999999999998,2.0991329568290067,64.31692143611573,100000.0,-0.0040911102953122835,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:11,0.9536977963932767,0.8536977963932767,0.09999999999999998,1.2612543993271081,22.645794420993614,100000.0,-0.01161927082971026,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:12,0.9804935774875538,0.8804935774875539,0.09999999999999998,1.9201998054743405,52.28506109953319,100000.0,-0.00503255832168259,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:13,0.9920185762014302,0.8920185762014302,0.09999999999999998,2.71109726946305,126.2989743305495,100000.0,-0.002083370993943845,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:14,0.9810784684987078,0.8810784684987079,0.09999999999999998,1.9456691250957245,53.86913109061719,100000.0,-0.004884571442487218,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:15,0.9049442933212594,0.8049442933212594,0.09999999999999998,0.8359224004898365,11.625187317357081,100000.0,-0.02263426901832899,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:16,0.9925959068678303,0.8925959068678303,0.09999999999999998,2.7807549921293244,136.06788902674936,100000.0,-0.00193379658941506,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:17,0.909279221811392,0.809279221811392,0.09999999999999998,0.8595322660959699,12.122605325447243,100000.0,-0.021705533603255667,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:18,0.9770965764759743,0.8770965764759743,0.09999999999999998,1.78808086357331,44.68503519815542,100000.0,-0.005888495288541851,Belief_1,True,True
debategpt,The US should expand ('pack') the Supreme Court.,bin_sample:very_high:19,0.9838943535466051,0.8838943535466052,0.09999999999999998,2.082511581094108,63.10639484736455,100000.0,-0.004169587251523499,Belief_1,True,True
debategpt,Social media are making people stupid.,bin_sample:very_low:0,0.06574513688467355,0.16574513688467357,0.10000000000000002,1.0378759107617321,16.280622218485302,6.567907105295098,0.015225550300396185,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:1,0.0403682682516087,0.1403682682516087,0.1,1.3562709388755003,25.81399851358528,10.413849166624352,0.009602597310559569,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:2,0.007501706884906026,0.10750170688490603,0.1,2.7685768377385522,134.31055402502545,54.183386149829865,0.0018455841745194067,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:3,0.008515346454854099,0.10851534645485411,0.1,2.6513368509409054,118.44362242778001,47.78236958224889,0.0020928221198378977,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:4,0.06365027053601946,0.16365027053601947,0.1,1.0572702657144348,16.778829338513074,6.7688931630221445,0.014773464079222143,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:5,0.0241704301721871,0.12417043017218711,0.1,1.7446414995431205,42.39763640617441,17.103998440465418,0.005846586127102038,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:6,0.05322824340903344,0.15322824340903346,0.10000000000000002,1.1689663113583,19.843239395924886,8.005133417078461,0.012491984179383714,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:7,0.026522712093575027,0.12652271209357502,0.09999999999999999,1.670812774440912,38.73078019212555,15.624720154452781,0.006400114626789119,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:8,0.016340908260175903,0.1163409082601759,0.1,2.0700611125437485,62.21272118289549,25.097773743959724,0.0039844171447304955,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:9,0.029523833877754337,0.12952383387775435,0.1,1.58741350903779,34.901361810272974,14.079861253622045,0.007102342714795928,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:10,0.07248667917229304,0.17248667917229304,0.1,0.9809991535336244,14.873789828915568,6.000364642568881,0.01666565383219576,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:11,0.04868137358606386,0.14868137358606387,0.1,1.2275716769273959,21.592910076811034,8.710983250006999,0.011479760335886269,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:12,0.03927697973284706,0.13927697973284706,0.1,1.3757394103684946,26.501088855758432,10.691034244097136,0.009353631998252482,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:13,0.04864824579840437,0.14864824579840438,0.1,1.228025485127887,21.606861692159246,8.716611592230246,0.011472347820239842,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:14,0.05539838553062623,0.15539838553062624,0.1,1.1433398100763152,19.109714915567967,7.709215940977605,0.012971487731775616,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:15,0.051566768159574894,0.1515667681595749,0.1,1.1895688062294583,20.44670464377722,8.248582569547898,0.012123295021520403,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:16,0.04450589573189607,0.14450589573189607,0.1,1.2882480304840997,23.515512173167284,9.486596845915123,0.01054118791219208,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:17,0.09673857276093613,0.19673857276093615,0.10000000000000002,0.8271953887249117,11.444237438515852,4.616819151107977,0.02165993441090308,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:18,0.07517321796613284,0.17517321796613283,0.09999999999999999,0.9604133320648247,14.383893551177051,5.802731333859238,0.01723326382810364,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:very_low:19,0.022906114520834426,0.12290611452083443,0.1,1.7879855862371532,44.67990867840437,18.024709703189384,0.005547939558899276,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:0,0.17956118475575106,0.2795611847557511,0.10000000000000003,0.5726840102180902,6.787992268009495,2.7384028792720145,0.036517636158264755,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:1,0.14719986202150395,0.24719986202150396,0.1,0.6431313421255489,7.966092318972245,3.2136704447352535,0.03111706745283216,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:2,0.19102303273633223,0.29102303273633223,0.1,0.5529558095690017,6.471099944351093,2.6105625968525517,0.03830591923770221,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:3,0.10709450237740584,0.20709450237740584,0.1,0.7782402835787088,10.457486819634333,4.218745520886832,0.023703728870325125,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:4,0.2861257694252126,0.3861257694252126,0.09999999999999998,0.45064840473075807,4.895773546598618,1.9750465025634178,0.05063171923810894,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:5,0.24197224847868853,0.34197224847868857,0.10000000000000003,0.48737943557562413,5.451918241216622,2.1994056607996306,0.04546682850840866,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:6,0.2056702044861146,0.3056702044861146,0.1,0.53078449812003,6.121075929591947,2.4693563713591042,0.040496382441940204,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:7,0.32335913746110445,0.42335913746110443,0.09999999999999998,0.4293782550151872,4.570425570768739,1.843795051536656,0.05423596289438892,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:8,0.18218658150056022,0.2821865815005602,0.09999999999999998,0.5679616970315723,6.711651239663513,2.7076054825088693,0.03693300247986642,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:9,0.24464604513554458,0.3446460451355446,0.1,0.48471645703834343,5.411420631324602,2.183068168512577,0.04580708996738958,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:10,0.33243927762766623,0.4324392776276662,0.09999999999999998,0.425267310800968,4.506059210261552,1.8178284592802594,0.05501069118457602,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:11,0.23896493470501007,0.3389649347050101,0.10000000000000003,0.4904523875448701,5.498714286361738,2.218284059516721,0.045079889372592885,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:12,0.25324385895108953,0.35324385895108956,0.10000000000000003,0.4765751076095359,5.287888322720762,2.1332329277483733,0.04687720628124281,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:13,0.19198849494040504,0.291988494940405,0.09999999999999998,0.5513949062650398,6.446251586934102,2.6005383053397173,0.03845357701313945,Belief_3,False,False
debategpt,Social media are making people stupid.,bin_sample:low:14,0.34952441448819765,0.4495244144881977,0.10000000000000003,0.41853791234569027,4.398367185680723,1.7743834847188982,0.05635760299912973,Belief_3,False,False
