corpus,trajectory_index,n_turns,total_delta,abs_total_delta,raw_belief_delta,initial_belief,final_belief,supports_proposition,stance,has_up_step,has_down_step,both_directions,sign_changes,max_up_step,max_down_step,abs_max_step,source_path,source_line_index,source_round_index,proposition
vanilla_llm_target,10,4,0.00582051395659898,0.00582051395659898,0.00582051395659898,0.09417948604340103,0.1,True,supports,0,0,0,0,0.00582051395659898,0.0,0.00582051395659898,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,10,0,The US should have mandatory national service.
vanilla_llm_target,11,4,0.625820513956599,0.625820513956599,0.625820513956599,0.09417948604340103,0.72,True,supports,1,0,0,0,0.625820513956599,0.0,0.625820513956599,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,11,0,Artificial intelligence is good for society.
vanilla_llm_target,12,4,0.08582051395659897,0.08582051395659897,0.08582051395659897,0.09417948604340103,0.18,True,supports,1,0,0,0,0.05582051395659897,0.0,0.05582051395659897,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,12,0,Social media are making people stupid.
vanilla_llm_target,13,4,0.02582051395659897,0.02582051395659897,0.02582051395659897,0.09417948604340103,0.12,True,supports,1,0,0,0,0.02582051395659897,0.0,0.02582051395659897,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,13,0,Governments should have the right to censor the Internet.
vanilla_llm_target,14,4,0.525820513956599,0.525820513956599,0.525820513956599,0.09417948604340103,0.62,True,supports,1,0,0,0,0.525820513956599,0.0,0.525820513956599,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,14,0,Space exploration is a worthwhile investment for humanity.
vanilla_llm_target,15,4,0.08582051395659897,0.08582051395659897,0.08582051395659897,0.09417948604340103,0.18,True,supports,1,0,0,0,0.05582051395659897,0.0,0.05582051395659897,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,15,0,The US should provide military aid to Ukraine in its conflict with Russia.
vanilla_llm_target,16,4,0.08582051395659897,0.08582051395659897,0.08582051395659897,0.09417948604340103,0.18,True,supports,1,0,0,0,0.08582051395659897,0.0,0.08582051395659897,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,16,0,Animals should be used for scientific research.
vanilla_llm_target,17,4,0.04582051395659899,0.04582051395659899,0.04582051395659899,0.09417948604340103,0.14,True,supports,1,0,0,0,0.04582051395659899,0.0,0.04582051395659899,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,17,0,Students should have to wear school uniforms.
vanilla_llm_target,18,4,0.35582051395659897,0.35582051395659897,0.35582051395659897,0.09417948604340103,0.45,True,supports,1,0,0,0,0.35582051395659897,0.0,0.35582051395659897,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,18,0,There should be international agreements to enforce global climate change policies.
vanilla_llm_target,19,4,0.125820513956599,0.125820513956599,0.125820513956599,0.09417948604340103,0.22,True,supports,1,0,0,0,0.125820513956599,0.0,0.125820513956599,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,19,0,Abortion should be legal.
vanilla_llm_target,20,4,0.125820513956599,0.125820513956599,0.125820513956599,0.09417948604340103,0.22,True,supports,1,0,0,0,0.125820513956599,0.0,0.125820513956599,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,20,0,The US should enact more regulations to ensure fair elections.
vanilla_llm_target,21,4,0.02582051395659897,0.02582051395659897,0.02582051395659897,0.09417948604340103,0.12,True,supports,1,0,0,0,0.02582051395659897,0.0,0.02582051395659897,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,21,0,There should be limits on freedom of speech to prevent hate speech.
vanilla_llm_target,22,4,0.28582051395659896,0.28582051395659896,0.28582051395659896,0.09417948604340103,0.38,True,supports,1,0,0,0,0.25582051395659894,0.0,0.25582051395659894,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,22,0,There should be standardized testing in schools.
vanilla_llm_target,23,4,-0.004179486043401029,0.004179486043401029,-0.004179486043401029,0.09417948604340103,0.09,True,supports,0,0,0,0,0.0,-0.004179486043401029,0.004179486043401029,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,23,0,The US should expand ('pack') the Supreme Court.
vanilla_llm_target,24,4,0.00582051395659898,0.00582051395659898,0.00582051395659898,0.09417948604340103,0.1,True,supports,1,0,0,0,0.010000000000000009,-0.004179486043401029,0.010000000000000009,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,24,0,Colleges should consider race as a factor in admissions to ensure diversity.
vanilla_llm_target,25,4,0.00582051395659898,0.00582051395659898,0.00582051395659898,0.09417948604340103,0.1,True,supports,0,0,0,0,0.00582051395659898,0.0,0.00582051395659898,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,25,0,The death penalty should be legal.
vanilla_llm_target,26,4,0.185820513956599,0.185820513956599,0.185820513956599,0.09417948604340103,0.28,True,supports,1,0,0,0,0.10000000000000003,0.0,0.10000000000000003,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,26,0,Arts education is as important as science and math in schools.
vanilla_llm_target,27,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,27,0,Every citizen should receive a basic income from the government.
vanilla_llm_target,28,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,28,0,Government surveillance is necessary for national security.
vanilla_llm_target,29,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,29,0,Online learning is a suitable replacement for traditional in-person education.
vanilla_llm_target,30,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,30,0,There should be mandatory quotas for women in leadership positions.
vanilla_llm_target,31,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,31,0,Elected or appointed government officials should be paid the minimum wage.
vanilla_llm_target,32,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,32,0,Felons should regain the right to vote.
vanilla_llm_target,33,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,33,0,The rich should pay more taxes.
vanilla_llm_target,34,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,34,0,Public college should be tuition-free.
vanilla_llm_target,35,4,0.1047864584802552,0.1047864584802552,0.1047864584802552,0.1952135415197448,0.3,True,supports,1,0,0,0,0.08478645848025523,0.0,0.08478645848025523,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,35,0,The US should ban fossil fuels to combat climate change.
vanilla_llm_target,36,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,36,0,The penny should stay in circulation.
vanilla_llm_target,37,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,37,0,The US should have mandatory national service.
vanilla_llm_target,38,4,0.15478645848025518,0.15478645848025518,0.15478645848025518,0.1952135415197448,0.35,True,supports,1,0,0,0,0.15478645848025518,0.0,0.15478645848025518,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,38,0,Artificial intelligence is good for society.
vanilla_llm_target,39,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,39,0,Social media are making people stupid.
vanilla_llm_target,40,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,40,0,Governments should have the right to censor the Internet.
vanilla_llm_target,41,4,0.024786458480255208,0.024786458480255208,0.024786458480255208,0.1952135415197448,0.22,True,supports,1,0,0,0,0.024786458480255208,0.0,0.024786458480255208,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,41,0,Space exploration is a worthwhile investment for humanity.
vanilla_llm_target,42,4,0.2547864584802552,0.2547864584802552,0.2547864584802552,0.1952135415197448,0.45,True,supports,1,0,0,0,0.14999999999999997,0.0,0.14999999999999997,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,42,0,The US should provide military aid to Ukraine in its conflict with Russia.
vanilla_llm_target,43,4,0.08478645848025523,0.08478645848025523,0.08478645848025523,0.1952135415197448,0.28,True,supports,1,0,0,0,0.08478645848025523,0.0,0.08478645848025523,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,43,0,Animals should be used for scientific research.
vanilla_llm_target,44,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,44,0,Students should have to wear school uniforms.
vanilla_llm_target,45,4,0.08478645848025523,0.08478645848025523,0.08478645848025523,0.1952135415197448,0.28,True,supports,1,0,0,0,0.08000000000000002,0.0,0.08000000000000002,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,45,0,There should be international agreements to enforce global climate change policies.
vanilla_llm_target,46,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,46,0,Abortion should be legal.
vanilla_llm_target,47,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,47,0,The US should enact more regulations to ensure fair elections.
vanilla_llm_target,48,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,48,0,There should be limits on freedom of speech to prevent hate speech.
vanilla_llm_target,49,4,0.024786458480255208,0.024786458480255208,0.024786458480255208,0.1952135415197448,0.22,True,supports,1,0,0,0,0.024786458480255208,0.0,0.024786458480255208,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,49,0,There should be standardized testing in schools.
vanilla_llm_target,50,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,50,0,The US should expand ('pack') the Supreme Court.
vanilla_llm_target,51,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,51,0,Colleges should consider race as a factor in admissions to ensure diversity.
vanilla_llm_target,52,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,52,0,The death penalty should be legal.
vanilla_llm_target,53,4,0.004786458480255218,0.004786458480255218,0.004786458480255218,0.1952135415197448,0.2,True,supports,0,0,0,0,0.004786458480255218,0.0,0.004786458480255218,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,53,0,Arts education is as important as science and math in schools.
vanilla_llm_target,54,4,-0.022453505423950415,0.022453505423950415,-0.022453505423950415,0.4024535054239504,0.38,False,opposes,0,1,0,0,-0.0,-0.020000000000000018,0.020000000000000018,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,54,0,Every citizen should receive a basic income from the government.
vanilla_llm_target,55,4,0.01754649457604962,0.01754649457604962,0.01754649457604962,0.4024535054239504,0.42000000000000004,False,opposes,1,0,0,0,0.01754649457604962,-0.0,0.01754649457604962,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,55,0,Government surveillance is necessary for national security.
vanilla_llm_target,56,4,0.01754649457604962,0.01754649457604962,0.01754649457604962,0.4024535054239504,0.42000000000000004,False,opposes,1,0,0,0,0.020000000000000018,-0.0024535054239503973,0.020000000000000018,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,56,0,Online learning is a suitable replacement for traditional in-person education.
vanilla_llm_target,57,4,-0.10245350542395038,0.10245350542395038,-0.10245350542395038,0.4024535054239504,0.30000000000000004,False,opposes,0,1,0,0,-0.0,-0.10245350542395038,0.10245350542395038,/Users/jlcmoore/workspace/continuouspersuasion/results/sim_compare_exactprop_smoke_2026-05-03_rounds/llm_persuader=gpt-5-2025-08-07&llm_target=openai__gpt-5.4-mini&cm=serial-questions&fd=False&nee=True&tl=4/2026-05-03.jsonl,57,0,There should be mandatory quotas for women in leadership positions.
